title,address,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categoryName,cid,city,claimThisBusiness,countryCode,imageUrl,imagesCount,isAdvertisement,location/lat,location/lng,neighborhood,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,permanentlyClosed,phone,phoneUnformatted,postalCode,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,state,street,subTitle,totalScore,url,website
Shree Zerox,"3 Gf Shree, Krishna Complex, opp. U.N Mehta, Haripura, Shahibag, Ahmedabad, Gujarat 380016, India",Stationery store,,,,,,,,,,Stationery store,9.56E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHsHRhXPa11yWJtwftLdrFY9mRA1Vd7RtfhBWu_vlNVvJ_iDrxs5ZyOpRDiXmJpiBCkUOLfPEm4JFJw5Q7FX7UbSAF9XCqO3afhuslmJQWJhWlHziqGZLel8sxAvVayiH_5JYlJ5siqjDiZHJuOMQeH7IU6NfpmuP6iFmPwrZ74MfphPwGScHz143IxLd_PDLVGh5c=w408-h306-k-no,4,FALSE,23.0522907,72.6005872,"Haripura, Shahibag",Monday,8:30 AM to 11 PM,Tuesday,8:30 AM to 11 PM,Wednesday,8:30 AM to 11 PM,Thursday,8:30 AM to 11 PM,Friday,8:30 AM to 11 PM,Saturday,8:30 AM to 11 PM,Sunday,8:30 AM to 11 PM,FALSE,+91 99243 41269,9.20E+11,380016,8,4,,,,,,Gujarat,"3 Gf Shree, Krishna Complex, opp. U.N Mehta",,4.8,https://www.google.com/maps/search/?api=1&query=Shree%20Zerox&query_place_id=ChIJwwmcaH2FXjkREHlUyk8Qt4Q,
Ambica Xerox,"Shop No. 4, First Floor Opp. U. N. Mehta Heart Hospital New Civil Hospital, Asarwa, Shahibag, Ahmedabad, Gujarat 380016, India",Print shop,,,,,,,,,,Print shop,1.08E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipML4-BdCWJeWOlNXXUGTDh5Dzs2stRRwwmibsPF=w408-h725-k-no,35,FALSE,23.0520398,72.6003446,Shahibag,Monday,9 AM to 7:30 PM,Tuesday,9 AM to 7:30 PM,Wednesday,9 AM to 7:30 PM,Thursday,9 AM to 7:30 PM,Friday,9 AM to 7:30 PM,Saturday,9 AM to 7:30 PM,Sunday,9 AM to 2 PM,FALSE,+91 83209 20065,9.18E+11,380016,9,2,,,,,,Gujarat,"Shop No. 4, First Floor Opp. U. N. Mehta Heart Hospital New Civil Hospital, Asarwa",અંબિકા ઝેરોક્સ,4.5,https://www.google.com/maps/search/?api=1&query=Ambica%20Xerox&query_place_id=ChIJo_73EBeFXjkRkQzFbCqfc5U,
Gopal Xerox Center,"2JX3+M68, Rukshmani Bhuvan, Civil Hospital Rd, opp. O.P.D Block, Asarwa, Ahmedabad, Gujarat 380016, India",Copy shop,Lamination service,,,,,,,,,Copy shop,1.74E+19,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKcvJsG05fI9ZNSMb0yGSTRS3bYlOxtHXc5LSuQ8G9m2Mwa5uqzYkfLjbFIgDpipcbtg-QFc_NMMuMKZOKFAaz63YhGLtuvB9KSnSxy2pOLJnYjurklDIMEyc2ykYNgTiyZAt1eALc0Gw=w408-h306-k-no,7,FALSE,23.0491612,72.6030887,"Patel Society, Asarwa",Monday,8:30 AM to 8:30 PM,Tuesday,8:30 AM to 8:30 PM,Wednesday,8:30 AM to 8:30 PM,Thursday,8:30 AM to 8:30 PM,Friday,8:30 AM to 8:30 PM,Saturday,8:30 AM to 8:30 PM,Sunday,8:30 AM to 6:30 PM,FALSE,+91 98985 27384,9.20E+11,380016,10,38,,,,,,Gujarat,"2JX3+M68, Rukshmani Bhuvan, Civil Hospital Rd, opp. O.P.D Block",ગોપાલ ઝેરોક્સ સેન્ટર,4.8,https://www.google.com/maps/search/?api=1&query=Gopal%20Xerox%20Center&query_place_id=ChIJt0fVqxCEXjkR-GxvCc2G_fA,
Maruti General Store & Xerox Centre,"15, Bipin Complex, Opp. Cancer Hospital, Civil Hospital Rd, near Prabhu Parlour, Asarwa, Ahmedabad, Gujarat 380016, India",Copy shop,Pen store,,,,,,,,,Copy shop,6.11E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipPKHwwLiCrxwJa0YuHwkmN9w52ewAi4pJJRf15c=w408-h725-k-no,37,FALSE,23.0486445,72.6058658,Asarwa,Monday,7:30 AM to 9 PM,Tuesday,7:30 AM to 9 PM,Wednesday,7:30 AM to 9 PM,Thursday,7:30 AM to 9 PM,Friday,7:30 AM to 9 PM,Saturday,7:30 AM to 9 PM,Sunday,8:30 AM to 1 PM,FALSE,+91 96243 42282,9.20E+11,380016,11,41,,,,,,Gujarat,"15, Bipin Complex, Opp. Cancer Hospital, Civil Hospital Rd, near Prabhu Parlour",મારુતિ જનરલ સ્ટોર & ઝેરોક્ષ સેન્ટર,4.9,https://www.google.com/maps/search/?api=1&query=Maruti%20General%20Store%20%26%20Xerox%20Centre&query_place_id=ChIJZY6IgxmEXjkRuKnVdB7PvVQ,
Bansi Xerox & Stationery,"Meghaninagar Rd, opposite Kailash Nagar, Chamanpura, Asarwa, Ahmedabad, Gujarat 380016, India",Copy shop,Stationery store,,,,,,,,,Copy shop,1.30E+19,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFBhb9otABFluuvQrN7v0nw-0e3z5RRPwhSS1IKT9LNvSblhnSWikQJLYjiYDG7TjGPoJjfwhevS9LlIW_qPeOHjeq0CFy8Hfa-I6dvmZkuTrRKZU3SkA1Bde6AYLbEt8ZeWQJK9Y68QlRG8_fd4y9FmMtK6pSZJkm5d975UUpBYd7u4P6AG7XBNR-PJ6oohGJS1zU=w408-h306-k-no,3,FALSE,23.0510841,72.6119048,"Chamanpura, Asarwa",,,,,,,,,,,,,,,FALSE,,,380016,13,3,,,,,,Gujarat,"Meghaninagar Rd, opposite Kailash Nagar",બંસી ઝેરોક્સ & સ્ટેશનરી,4.3,https://www.google.com/maps/search/?api=1&query=Bansi%20Xerox%20%26%20Stationery&query_place_id=ChIJ88u2NRyEXjkRR1lb2mFBG7Q,
Amee Xerox & Telecom,"2JX3+M68, Civil Hospital Rd, opposite New Civil Hospital, Patel Society, Asarwa, Ahmedabad, Gujarat 380016, India",Copy shop,,,,,,,,,,Copy shop,5.09E+18,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGir3SEYzrZ-lYEX1o4F84o3nWp7-hrxnwYCNxm8o55yRWW8R6g_Pkt11R32MuKy-oCL3ZO-4jt3xKNRzpDpcE16XYokd5tgehSMJ6LnPV_Ko1koxbtuaRMn84Ofm4vDQ-Ei6ddmojlD_uVaCep98vGH6IoHSanW1nN1LpT1RKodEQqnnIP0cjA0ObxnjgFbPgiTQ=w408-h306-k-no,3,FALSE,23.0491636,72.6030901,"Patel Society, Asarwa",Monday,8:30 AM to 8 PM,Tuesday,8:30 AM to 8 PM,Wednesday,8:30 AM to 8 PM,Thursday,8:30 AM to 8 PM,Friday,8:30 AM to 8 PM,Saturday,8:30 AM to 8 PM,Sunday,8 AM to 2 PM,FALSE,+91 98242 44035,9.20E+11,380016,16,7,,,,,,Gujarat,"2JX3+M68, Civil Hospital Rd, opposite New Civil Hospital",અમી ઝેરોક્સ & ટેલિકોમ,4.9,https://www.google.com/maps/search/?api=1&query=Amee%20Xerox%20%26%20Telecom&query_place_id=ChIJGakpqhCEXjkRMDjM8ZvRnEY,
BHAVI XEROX AND STATIONARY,"Bipin Complex, B-1, Civil Hospital Rd, GAT 6, Asarwa, Ahmedabad, Gujarat 380016, India",Stationery store,,,,,,,,,,Stationery store,1.57E+19,Ahmedabad,FALSE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MFTUqv3xvnpOSZR6qF_E0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.5544&pitch=0&thumbfov=100,1,FALSE,23.0486812,72.6067566,"GAT 6, Asarwa",,,,,,,,,,,,,,,FALSE,+91 97148 18818,9.20E+11,380016,18,4,,,,,,Gujarat,"Bipin Complex, B-1, Civil Hospital Rd",,5,https://www.google.com/maps/search/?api=1&query=BHAVI%20XEROX%20AND%20STATIONARY&query_place_id=ChIJFWGMTeyFXjkRRxntg1OU0tk,
Bhagyoday Stationery & Xerox,"L-5,singhania house, opp. Police commissioners office, Shahibag, Ahmedabad, Gujarat 380004, India",Stationery store,,,,,,,,,,Stationery store,1.21E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipNLO5MFeC3yrIX4cfr61BXpXIS8YwwyA7SLxZVN=w408-h306-k-no,80,FALSE,23.0500269,72.5901104,"Bhavna Society, Mahavir Kutir Society, Jain Colony, Shahibag",Monday,9 AM to 9 PM,Tuesday,9 AM to 9 PM,Wednesday,9 AM to 9 PM,Thursday,9 AM to 9 PM,Friday,9 AM to 9 PM,Saturday,9 AM to 9 PM,Sunday,9 AM to 9 PM,FALSE,+91 97243 27612,9.20E+11,380004,20,10,,,,,,Gujarat,"L-5,singhania house, opp. Police commissioners office",,2.8,https://www.google.com/maps/search/?api=1&query=Bhagyoday%20Stationery%20%26%20Xerox&query_place_id=ChIJ3VaquXKEXjkRV5gTtCMJS6c,
Dev Krupa Xerox And General Store,"S/24, SHIV APARTMENT, opp. JANTA NAGAR, Shanti Nagar, Janata Nagar, Amraiwadi, Ahmedabad, Gujarat 380026, India",General store,,,,,,,,,,General store,2.32E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipPPkFxHUPMoojv_Qwf_B4W6TE6aDFQy_VuHRVdu=w408-h363-k-no,3,FALSE,23.0102377,72.621469,"Shanti Nagar, Janata Nagar, Amraiwadi",Monday,9:30 AM to 9:30 PM,Tuesday,9:30 AM to 9:30 PM,Wednesday,9:30 AM to 9:30 PM,Thursday,9:30 AM to 9:30 PM,Friday,9:30 AM to 9:30 PM,Saturday,9:30 AM to 9:30 PM,Sunday,9:30 AM to 9:30 PM,FALSE,+91 78019 45972,9.18E+11,380026,2,0,,,,,,Gujarat,"S/24, SHIV APARTMENT, opp. JANTA NAGAR",,,https://www.google.com/maps/search/?api=1&query=Dev%20Krupa%20Xerox%20And%20General%20Store&query_place_id=ChIJ6XyGJrCHXjkRoxveMfEMOiA,
HD Xerox,"Patel Parmanand Ni Chali, 108, Rakhial Rd, Krishna Nagar, Rakhial, Ahmedabad, Gujarat 380021, India",Print shop,,,,,,,,,,Print shop,1.07E+19,Ahmedabad,FALSE,IN,,,FALSE,23.0230814,72.6193453,"Krishna Nagar, Rakhial",Monday,9 AM to 10 PM,Tuesday,9 AM to 10 PM,Wednesday,9 AM to 10 PM,Thursday,9 AM to 10 PM,Friday,9 AM to 10 PM,Saturday,9 AM to 10 PM,Sunday,9 AM to 10 PM,FALSE,,,380021,7,0,,,,,,Gujarat,"Patel Parmanand Ni Chali, 108, Rakhial Rd",,,https://www.google.com/maps/search/?api=1&query=HD%20Xerox&query_place_id=ChIJLXrkHcKHXjkR2UTz4EWZC5Q,https://sites.google.com/view/hdxeroxlamination/home
Bhavna Xerox,"nr. Ranchhodji Temple, opp. Luhar Sheri, Kadiawad, Saraspur, Ahmedabad, Gujarat 380018, India",General store,Copy shop,Lamination service,,,,,,,,General store,1.51E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uMhchlF0Z5SJvaMmq2SaCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.91343&pitch=0&thumbfov=100,1,FALSE,23.0304145,72.6103743,"Kadiawad, Saraspur",,,,,,,,,,,,,,,FALSE,+91 99741 31578,9.20E+11,380018,17,3,,,,,,Gujarat,"nr. Ranchhodji Temple, opp. Luhar Sheri",ભાવના ઝેરોક્સ,5,https://www.google.com/maps/search/?api=1&query=Bhavna%20Xerox&query_place_id=ChIJWwcSwyiEXjkRye4EHFZXIdE,
Shreeji Xerox,"2JJ5+5G6, Saraspur, Ahmedabad, Gujarat 380018, India",Print shop,,,,,,,,,,Print shop,1.70E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=POG1tEWt0UJWwRY1siP_RQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.59155&pitch=0&thumbfov=100,1,FALSE,23.0304009,72.608779,Saraspur,Monday,7 AM to 10 PM,Tuesday,7 AM to 10 PM,Wednesday,7 AM to 10 PM,Thursday,7 AM to 10 PM,Friday,7 AM to 10 PM,Saturday,7 AM to 10 PM,Sunday,7 AM to 10 PM,FALSE,,,,20,5,,,,,,Gujarat,2JJ5+5G6,,5,https://www.google.com/maps/search/?api=1&query=Shreeji%20Xerox&query_place_id=ChIJ19G9PQCFXjkRX6bOMjD9a-s,
Vinayak Xerox,"2HWX+WXJ, Shanitpura, opposite Eye Hospital, Girdhar Nagar, Ahmedabad, Gujarat 380016, India",Print shop,,,,,,,,,,Print shop,6.54E+18,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V67Ub1Q8ZNwaR0617_Izdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.47574&pitch=0&thumbfov=100,1,FALSE,23.0473402,72.5998995,"Pritam Nagar, Girdhar Nagar",,,,,,,,,,,,,,,FALSE,+91 98981 16998,9.20E+11,380016,10,0,,,,,,Gujarat,"2HWX+WXJ, Shanitpura, opposite Eye Hospital",,,https://www.google.com/maps/search/?api=1&query=Vinayak%20Xerox&query_place_id=ChIJv24g3BaEXjkREUU_9cNOz1o,
SREE XEROX ONLINE,"SHANTIPURA BALIYA LIMBDI CHAR RASTA, New Civil Hospital Rd, Asarwa, Gujarat 380016, India",Print shop,,,,,,,,,,Print shop,1.75E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipOwENqfBgNRmW8T5tBaj4mEpB9YKBihsGpw3GMC=w408-h306-k-no,8,FALSE,23.0473533,72.6012199,"Pritam Nagar, Asarwa",,,,,,,,,,,,,,,FALSE,+91 76985 75710,9.18E+11,380016,11,2,,,,,,Gujarat,"SHANTIPURA BALIYA LIMBDI CHAR RASTA, New Civil Hospital Rd",શ્રી ઝેરોક્સ ઓનલાઇન,5,https://www.google.com/maps/search/?api=1&query=SREE%20XEROX%20ONLINE&query_place_id=ChIJh2GSSi-FXjkRShCTCgh2QvM,
Burhani Xerox,"Naroda Road, Opp. Amdupura Petroleum, nr. Vohra na roja, Amdupura, Ahmedabad, Gujarat 380018, India",Print shop,,,,,,,,,,Print shop,7.69E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipN4D3_ohDw-jnAm4DPR-WaOFBzjJ31pqJ-q3gW9=w408-h544-k-no,3,FALSE,23.0363458,72.6061026,"Amdupura, Saraspur",,,,,,,,,,,,,,,FALSE,+91 91062 02561,9.19E+11,380018,12,3,,,,,,Gujarat,"Naroda Road, Opp. Amdupura Petroleum, nr. Vohra na roja",બુરહાની ઝેરોક્સ,5,https://www.google.com/maps/search/?api=1&query=Burhani%20Xerox&query_place_id=ChIJDR_0L4-FXjkRD8Q7fbZnxmo,
Sonam Xerox,"Naroda Road, Road, Naroda, Ahmedabad, Gujarat 380025, India",Store,,,,,,,,,,Store,1.16E+19,Ahmedabad,FALSE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=um_-mzrcWyoSmb1noq1tIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.58501&pitch=0&thumbfov=100,1,FALSE,23.040137,72.6108665,Naroda,,,,,,,,,,,,,,,FALSE,+91 70162 00178,9.17E+11,380025,13,0,,,,,,Gujarat,"Naroda Road, Road",,,https://www.google.com/maps/search/?api=1&query=Sonam%20Xerox&query_place_id=ChIJTSxBJR-FXjkRauCtoIoklKE,
Vedam Xerox And Stationars,"Prabhunagar Circle Nr Jogni Mata Mandir Asaram Chakla, Ahmedabad, Gujarat 380016, India",Store,,,,,,,,,,Store,1.52E+19,Ahmedabad,FALSE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RfkwyT8s2KlEBV7DERi3yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.95992&pitch=0&thumbfov=100,1,FALSE,23.0449012,72.6045356,"Jahangirpura, Asarwa",,,,,,,,,,,,,,,FALSE,+91 99740 14905,9.20E+11,380016,15,0,,,,,,Gujarat,Prabhunagar Circle Nr Jogni Mata Mandir Asaram Chakla,,,https://www.google.com/maps/search/?api=1&query=Vedam%20Xerox%20And%20Stationars&query_place_id=ChIJ4x58AkSFXjkRJ2xnYsdYo9I,
Rakesh electric & stationary (xerox) - Best Stationery Store in Ahmedabad,"Dariyapur Darwaja, Shop no .4 ,in front of municipal gujarati shala Bardolpura, dariyapur, bahar, Ahmedabad, Gujarat 380004, India",Stationery store,Electrical supply store,Print shop,Rubber stamp store,,,,,,,Stationery store,1.10E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipMhn9eVB2zuxbkjp5zXv2R90B5en223enkp48oB=w408-h573-k-no,14,FALSE,23.0407962,72.5926613,"Bardolpura, bahar",Monday,9 AM to 8 PM,Tuesday,9 AM to 8 PM,Wednesday,9 AM to 8 PM,Thursday,9 AM to 8 PM,Friday,9 AM to 8 PM,Saturday,9 AM to 8 PM,Sunday,Closed,FALSE,+91 98244 59643,9.20E+11,380004,17,0,,,,,,Gujarat,"Dariyapur Darwaja, Shop no .4 ,in front of municipal gujarati shala Bardolpura, dariyapur",,,https://www.google.com/maps/search/?api=1&query=Rakesh%20electric%20%26%20stationary%20(xerox)%20-%20Best%20Stationery%20Store%20in%20Ahmedabad&query_place_id=ChIJb0Lb0pmFXjkRO2TNNm3NiJg,
HARIOM MOBILE AND XEROX,"GF-46, PUSHPRAJ COMPLEX, Potalia Char Rasta, Saraspur, Ahmedabad, Gujarat 380018, India",Cell phone store,Bank,Computer accessories store,Money transfer service,Printing equipment supplier,Stationery store,Travel agency,,,,Cell phone store,9.46E+17,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipNL3RIhGZBRhw8jdMbTf9JT0fqvX_rgPbpwYdly=w413-h240-k-no,2,FALSE,23.034367,72.61526,Saraspur,Monday,9 AM to 9:30 PM,Tuesday,9 AM to 9:30 PM,Wednesday,9 AM to 9:30 PM,Thursday,9 AM to 9:30 PM,Friday,9 AM to 9:30 PM,Saturday,9 AM to 9:30 PM,Sunday,9 AM to 9:30 PM,FALSE,+91 92283 85761,9.19E+11,380018,18,34,,,,,,Gujarat,"GF-46, PUSHPRAJ COMPLEX, Potalia Char Rasta",,4.8,https://www.google.com/maps/search/?api=1&query=HARIOM%20MOBILE%20AND%20XEROX&query_place_id=ChIJjxwbYJ2GXjkR5wl-Bx34IQ0,
Maruti Xerox,"Government E Colony, 69/272, opp. Amber Cinema, Dhobi Ghat, Kailash Nagar, Saraspur, Ahmedabad, Gujarat 380024, India",Print shop,,,,,,,,,,Print shop,8.07E+18,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npA9Kdzc7BJCf4D6MuN5N_QhnLNyrHG7TvZkP69vHBSEU33d6jOQKKzH9mDB8XlMgxTWjlm8V4E6FzrS8lBd8Q8hx5p0sS357cw0eebAlfwlM4jE3cgTaFIjD3E4BIUXA269CJL=w521-h240-k-no,4,FALSE,23.0343448,72.6199987,"Dhobi Ghat, Kailash Nagar, Saraspur",Monday,8 AM to 9 PM,Tuesday,8 AM to 9 PM,Wednesday,8 AM to 9 PM,Thursday,8 AM to 9 PM,Friday,8 AM to 9 PM,Saturday,8 AM to 9 PM,Sunday,8 AM to 3 PM,FALSE,+91 99989 88870,9.20E+11,380024,20,7,,,,,,Gujarat,"Government E Colony, 69/272, opp. Amber Cinema",,5,https://www.google.com/maps/search/?api=1&query=Maruti%20Xerox&query_place_id=ChIJq6qq6o-GXjkRSnM1vI_Q9W8,
Mamta Stationery & Zerox,"7, Tirupati Estate, Sukharam Nagar, Ajod Dairy Road, Rakhial, Rakhial, near Navneet Prakashan, Ahmedabad, Gujarat 380023, India",Stationery store,,,,,,,,,,Stationery store,1.58E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipM-ZTHJhesKDWklWb4UFrVfo5CpQpUNJKSsMGsW=w408-h417-k-no,15,FALSE,23.0132718,72.6226454,"Industrial Area, Rakhial",Monday,8 AM to 8 PM,Tuesday,8 AM to 8 PM,Wednesday,8 AM to 8 PM,Thursday,8 AM to 8 PM,Friday,8 AM to 8 PM,Saturday,8 AM to 8 PM,Sunday,10 AM to 2 PM,FALSE,+91 98980 89347,9.20E+11,380023,21,9,7,0,2,0,0,Gujarat,"7, Tirupati Estate, Sukharam Nagar, Ajod Dairy Road, Rakhial, Rakhial, near Navneet Prakashan",,4.1,https://www.google.com/maps/search/?api=1&query=Mamta%20Stationery%20%26%20Zerox&query_place_id=ChIJsZGcdHqGXjkRZyK7xiLv9RU,
Shiv Zerox,"3J22+V5F, Jay Complex, Vittal Nagar Road, Shahibaug, Girdhar Nagar, Ahmedabad, Gujarat 380004, India",Copy shop,Digital printer,,,,,,,,,Copy shop,1.64E+19,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEeWuH-eLHvgQpNpHbXr90S2XyJ7ttEsnj74mEw7dWnRsXhkB6CdAjdCzjzqXIGJbrX4hk45sPnDUcs9FZHcor1ZCY3bBaR9u2QowPe6NKKZR5i3IV2kSe96pfV50-ehS9yvpajPyWpMrdBh10BXRCCHUAUKevW1b2Gyg_dTUxjEBxfEKdkU7bxLW-p8pIc5HZqOQ=w408-h306-k-no,5,FALSE,23.0521867,72.6004132,"Shahibaug, Girdhar Nagar",Monday,8:30 AM to 12 AM,Tuesday,8:30 AM to 12 AM,Wednesday,8:30 AM to 12 AM,Thursday,8:30 AM to 12 AM,Friday,8:30 AM to 12 AM,Saturday,8:30 AM to 12 AM,Sunday,8:30 AM to 2 PM,FALSE,+91 99242 42632,9.20E+11,380004,23,66,40,16,1,7,2,Gujarat,"3J22+V5F, Jay Complex, Vittal Nagar Road",શિવ ઝેરોક્સ,4.4,https://www.google.com/maps/search/?api=1&query=Shiv%20Zerox&query_place_id=ChIJaXKpUhCEXjkRPg0FB6EYseM,
Shree Ghanshyam Electrical and Xerox & Lamination,"Near Mohanlal Ni Chali, Asarwa Road, Vattalbhai Patel Road, Chamanpura, Asarwa, Ahmedabad, Gujarat 380016, India",Electrical repair shop,,,,,,,,,,Electrical repair shop,1.28E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipOULiAoCGJl1Fw9wTuWm4rLHp-eVh-vaih954MK=w408-h306-k-no,4,FALSE,23.0470306,72.6133016,"Chamanpura, Asarwa",Monday,8 AM to 8 PM,Tuesday,8 AM to 8 PM,Wednesday,8 AM to 8 PM,Thursday,8 AM to 8 PM,Friday,8 AM to 8 PM,Saturday,8 AM to 8 PM,Sunday,8 AM to 8 PM,FALSE,,,380016,31,2,2,0,0,0,0,Gujarat,"Near Mohanlal Ni Chali, Asarwa Road, Vattalbhai Patel Road",,5,https://www.google.com/maps/search/?api=1&query=Shree%20Ghanshyam%20Electrical%20and%20Xerox%20%26%20Lamination&query_place_id=ChIJx0e5tB-EXjkRzwD3e3-_fLE,
Ganesh Xerox And Online Service,"Ganpatlal Colony, Jahangirpura, Asarwa, Ahmedabad, Gujarat 380016, India",Internet cafe,,,,,,,,,,Internet cafe,6.00E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnQiYl6ol8YeQHVrFavtXfhzoLJRXC7vDxJTm_1WK58jn8ZLtgu-7p-n1ydw6XClOjWQ7CtOKl0tb7be7Rx7Yz8UVtWOp1Ii1s0K9YMe4rzhCDU9VNSX3liZquwN6drm1nn0ra=w533-h240-k-no,20,FALSE,23.0513974,72.60035,"Ganpatlal Colony, Jahangirpura, Asarwa",Monday,7:15 AM to 8:30 PM,Tuesday,7:15 AM to 8:30 PM,Wednesday,7:15 AM to 8:30 PM,Thursday,7:15 AM to 8:30 PM,Friday,7:15 AM to 8:30 PM,Saturday,7:15 AM to 8:30 PM,Sunday,Closed,FALSE,+91 99983 63920,9.20E+11,380016,32,114,48,29,21,12,4,Gujarat,,,3.7,https://www.google.com/maps/search/?api=1&query=Ganesh%20Xerox%20And%20Online%20Service&query_place_id=ChIJaUG6usCFXjkRq8dGAzWQUFM,
Parshwa Copiers,"15, Ashmi Shopping Centre, Opposite Shalby Hospital, Opposite Mem Nagar Fire Station, Vijay Cross Rd, Sarvottam Nagar Society, Navrangpura, Ahmedabad, Gujarat 380009, India",Copy shop,,,,,,,,,,Copy shop,1.58E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipMr6m9VvYp4i3XFcLhwsaHY9IYNl6Gm1mGqOB8x=w426-h240-k-no,2,FALSE,23.0445382,72.5509483,"Sarvottam Nagar Society, Navrangpura",,,,,,,,,,,,,,,FALSE,+91 79 4004 6880,9.18E+11,380009,44,12,7,3,1,1,0,Gujarat,"15, Ashmi Shopping Centre, Opposite Shalby Hospital, Opposite Mem Nagar Fire Station, Vijay Cross Rd",પાર્શ્વ કોપિયર્સ,4.3,https://www.google.com/maps/search/?api=1&query=Parshwa%20Copiers&query_place_id=ChIJRUihOZGEXjkR7M6BcRvT3ts,
Mira Ambica Xerox and cyber cafe,"Gujarat University, Mira Ambica Xerox, nr. National College, Navrangpura, Ahmedabad, Gujarat 380009, India",Internet cafe,,,,,,,,,,Internet cafe,1.25E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipMlr-6Ec-DX9a2HbSJvDBEM4DcBvZIlpdQklfLH=w408-h306-k-no,4,FALSE,23.0402238,72.547429,Navrangpura,,,,,,,,,,,,,,,FALSE,,,380009,53,1,1,0,0,0,0,Gujarat,"Gujarat University, Mira Ambica Xerox, nr. National College",,5,https://www.google.com/maps/search/?api=1&query=Mira%20Ambica%20Xerox%20and%20cyber%20cafe&query_place_id=ChIJBRJ2JXyFXjkRn7lGftmYDa4,
Chirag telecom and xerox,"3H2P+6MR, Devjipura, Dudheshwar, Ahmedabad, Gujarat 380004, India",Print shop,,,,,,,,,,Print shop,9.58E+18,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8hLb2PtC4xHQnWOvkjUJhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.6553&pitch=0&thumbfov=100,1,FALSE,23.0506085,72.586638,"Devjipura, Dudheshwar",Monday,9:30 AM to 10 PM,Tuesday,9:30 AM to 10 PM,Wednesday,9:30 AM to 10 PM,Thursday,9:30 AM to 10 PM,Friday,9:30 AM to 10 PM,Saturday,9:30 AM to 10 PM,Sunday,9:30 AM to 10 PM,FALSE,,,380004,18,2,,,,,,Gujarat,3H2P+6MR,,5,https://www.google.com/maps/search/?api=1&query=Chirag%20telecom%20and%20xerox&query_place_id=ChIJ5dMSd-WFXjkRy-I6Cwcu6YQ,
